gamesPlayed,averageTDError,weightDelta
327000, 0.038931902, 0.21987487
328000, 0.038436506, 3.277879
329000, 0.038741134, 0.5851819
330000, 0.038375244, 2.3251746
331000, 0.03980567, 2.8073869
332000, 0.03757163, 3.2703683
333000, 0.038632497, 3.513467
334000, 0.037509777, 3.468622
335000, 0.038747378, 1.803328
336000, 0.0374906, 1.1447811
337000, 0.037960906, 1.7261144
338000, 0.03877415, 1.3444012
339000, 0.039534673, 2.291943
340000, 0.03768805, 1.1753167
341000, 0.038519144, 0.3122233
342000, 0.038737662, 0.40629962
343000, 0.039124247, 0.79297346
344000, 0.037976883, 1.4655367
345000, 0.037667077, 2.8796694
346000, 0.038259145, 3.1054573
347000, 0.03896791, 2.1844654
348000, 0.038363997, 2.3209476
349000, 0.038867295, 1.3071506
350000, 0.039215855, 1.8724394
351000, 0.039786458, 2.621837
352000, 0.037992556, 0.9194968
353000, 0.038338967, 0.63845515
354000, 0.037863027, 0.5623014
355000, 0.03837376, 1.6641773
356000, 0.03786877, 0.14284189
357000, 0.038686384, 0.19102077
358000, 0.038167868, 0.41884997
359000, 0.038066376, 1.424956
360000, 0.03819755, 1.842259
361000, 0.03858507, 0.2554032
362000, 0.0396331, 1.4713242
363000, 0.03946459, 1.7911255
364000, 0.038523663, 1.5465858
365000, 0.037838265, 1.5007064
366000, 0.03747626, 0.3434961
367000, 0.037604474, 0.6579231
368000, 0.039484136, 2.0439522
369000, 0.037800975, 0.42850676
370000, 0.038936883, 1.5173237
371000, 0.039013945, 0.2148042
372000, 0.03785837, 2.2869515
373000, 0.038230058, 0.1460735
374000, 0.03707141, 0.99060905
375000, 0.036704857, 1.4792285
376000, 0.03714672, 1.4212776
377000, 0.038243722, 2.0045724
378000, 0.03802754, 2.3097942
379000, 0.037291452, 2.883321
380000, 0.0376855, 3.035023
381000, 0.038150158, 2.0344803
382000, 0.037120864, 1.9018483
383000, 0.03828601, 0.49304265
384000, 0.03706767, 0.15212402
385000, 0.036715824, 0.56581384
386000, 0.0373497, 0.27115446
387000, 0.038279876, 3.364852
388000, 0.03805972, 0.4930958
389000, 0.038252883, 1.9945704
390000, 0.036538873, 1.0600711
391000, 0.037095353, 2.3952208
392000, 0.03708356, 1.3674524
393000, 0.03718635, 2.6901717
394000, 0.037256617, 0.6089515
395000, 0.038337097, 2.7926795
396000, 0.03548055, 0.3387633
397000, 0.036860593, 1.5567521
398000, 0.037568346, 1.8305869
399000, 0.037472267, 2.104799
400000, 0.0371294, 2.7085502
